Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WinnerTeam,LoserTeam
1992,137,1269,85,1200,58,N,0,Massachusetts,Fordham
1992,137,1276,73,1396,66,N,0,Michigan,Temple
1992,137,1277,61,1283,54,N,0,Michigan St,Missouri St
1992,137,1308,81,1177,73,N,0,New Mexico St,DePaul
1992,137,1329,100,1204,73,N,0,Oklahoma St,Ga Southern
1992,137,1393,51,1343,43,N,0,Syracuse,Princeton
1992,137,1408,61,1385,57,N,0,Tulane,St John's
1992,137,1417,73,1352,53,N,0,UCLA,Robert Morris
1992,137,1418,87,1328,83,N,0,Louisiana,Oklahoma
1992,137,1431,55,1191,50,N,0,UTEP,Evansville
1992,138,1181,75,1234,62,N,0,Duke,Iowa
1992,138,1199,78,1207,68,N,0,Florida St,Georgetown
1992,138,1210,79,1425,78,N,0,Georgia Tech,USC
1992,138,1231,89,1261,79,N,0,Indiana,LSU
1992,138,1272,82,1116,80,N,0,Memphis,Arkansas
1992,138,1314,64,1104,55,N,0,North Carolina,Alabama
1992,138,1326,78,1163,55,N,0,Ohio St,Connecticut
1992,138,1371,88,1281,71,N,0,Seton Hall,Missouri
1992,139,1153,77,1277,65,N,0,Cincinnati,Michigan St
1992,139,1246,106,1235,98,N,0,Kentucky,Iowa St
1992,139,1269,77,1393,71,N,1,Massachusetts,Syracuse
1992,139,1276,102,1190,90,N,0,Michigan,ETSU
1992,139,1308,81,1418,73,N,0,New Mexico St,Louisiana
1992,139,1329,87,1408,71,N,0,Oklahoma St,Tulane
1992,139,1417,85,1257,69,N,0,UCLA,Louisville
1992,139,1431,66,1242,60,N,0,UTEP,Kansas
1992,143,1181,81,1371,69,N,0,Duke,Seton Hall
1992,143,1231,85,1199,74,N,0,Indiana,Florida St
1992,143,1246,87,1269,77,N,0,Kentucky,Massachusetts
1992,143,1417,85,1308,78,N,0,UCLA,New Mexico St
1992,144,1153,69,1431,67,N,0,Cincinnati,UTEP
1992,144,1272,83,1210,79,N,1,Memphis,Georgia Tech
1992,144,1276,75,1329,72,N,0,Michigan,Oklahoma St
1992,144,1326,80,1314,73,N,0,Ohio St,North Carolina
1992,145,1181,104,1246,103,N,1,Duke,Kentucky
1992,145,1231,106,1417,79,N,0,Indiana,UCLA
1992,146,1153,88,1272,57,N,0,Cincinnati,Memphis
1992,146,1276,75,1326,71,N,1,Michigan,Ohio St
1992,152,1181,81,1231,78,N,0,Duke,Indiana
1992,152,1276,76,1153,72,N,0,Michigan,Cincinnati
1992,154,1181,71,1276,51,N,0,Duke,Michigan
1993,136,1116,94,1221,64,N,0,Arkansas,Holy Cross
1993,136,1140,80,1374,71,N,0,BYU,SMU
1993,136,1143,66,1261,64,N,0,California,LSU
1993,136,1181,105,1356,70,N,0,Duke,S Illinois
1993,136,1199,82,1191,70,N,0,Florida St,Evansville
1993,136,1228,75,1253,72,N,0,Illinois,Long Beach St
1993,136,1242,94,1123,72,N,0,Kansas,Ball St
1993,136,1314,85,1187,65,N,0,North Carolina,East Carolina
1993,136,1348,74,1345,68,N,0,Rhode Island,Purdue
1993,136,1365,64,1112,61,N,0,Santa Clara,Arizona
1993,136,1371,81,1398,59,N,0,Seton Hall,Tennessee St
1993,136,1385,85,1403,67,N,0,St John's,Texas Tech
1993,136,1396,75,1281,61,N,0,Temple,Missouri
1993,136,1408,55,1243,53,N,0,Tulane,Kansas St
1993,136,1435,92,1129,72,N,0,Vanderbilt,Boise St
1993,136,1443,55,1272,52,N,0,WKU,Memphis
1993,137,1153,93,1164,66,N,0,Cincinnati,Coppin St
1993,137,1203,82,1307,68,N,0,G Washington,New Mexico
1993,137,1231,97,1460,54,N,0,Indiana,Wright St
1993,137,1234,82,1419,69,N,0,Iowa,ULM
1993,137,1246,96,1351,52,N,0,Kentucky,Rider
1993,137,1257,76,1174,70,N,0,Louisville,Delaware
1993,137,1269,54,1335,50,N,0,Massachusetts,Penn
1993,137,1276,84,1157,52,N,0,Michigan,Coastal Car
1993,137,1308,93,1304,79,N,0,New Mexico St,Nebraska
1993,137,1329,74,1266,62,N,0,Oklahoma St,Marquette
1993,137,1380,93,1210,78,N,0,Southern Univ,Georgia Tech
1993,137,1417,81,1235,70,N,0,UCLA,Iowa St
1993,137,1428,86,1338,65,N,0,Utah,Pittsburgh
1993,137,1438,78,1264,66,N,0,Virginia,Manhattan
1993,137,1448,81,1151,58,N,0,Wake Forest,Chattanooga
1993,137,1462,73,1309,55,N,0,Xavier,New Orleans
1993,138,1116,80,1385,74,N,0,Arkansas,St John's
1993,138,1143,82,1181,77,N,0,California,Duke
1993,138,1199,94,1408,63,N,0,Florida St,Tulane
1993,138,1242,90,1140,76,N,0,Kansas,BYU
1993,138,1314,112,1348,67,N,0,North Carolina,Rhode Island
1993,138,1396,68,1365,57,N,0,Temple,Santa Clara
1993,138,1435,85,1228,68,N,0,Vanderbilt,Illinois
1993,138,1443,72,1371,68,N,0,WKU,Seton Hall
1993,139,1153,92,1308,55,N,0,Cincinnati,New Mexico St
1993,139,1203,90,1380,80,N,0,G Washington,Southern Univ
1993,139,1231,73,1462,70,N,0,Indiana,Xavier
1993,139,1246,83,1428,62,N,0,Kentucky,Utah
1993,139,1257,78,1329,63,N,0,Louisville,Oklahoma St
1993,139,1276,86,1417,84,N,1,Michigan,UCLA
1993,139,1438,71,1269,56,N,0,Virginia,Massachusetts
1993,139,1448,84,1234,78,N,0,Wake Forest,Iowa
1993,143,1199,81,1443,78,N,1,Florida St,WKU
1993,143,1231,82,1257,69,N,0,Indiana,Louisville
1993,143,1242,93,1143,76,N,0,Kansas,California
1993,143,1246,103,1448,69,N,0,Kentucky,Wake Forest
1993,144,1153,71,1438,54,N,0,Cincinnati,Virginia
1993,144,1276,72,1203,64,N,0,Michigan,G Washington
1993,144,1314,80,1116,74,N,0,North Carolina,Arkansas
1993,144,1396,67,1435,59,N,0,Temple,Vanderbilt
1993,145,1242,83,1231,77,N,0,Kansas,Indiana
1993,145,1246,106,1199,81,N,0,Kentucky,Florida St
1993,146,1276,77,1396,72,N,0,Michigan,Temple
1993,146,1314,75,1153,68,N,1,North Carolina,Cincinnati
1993,152,1276,81,1246,78,N,1,Michigan,Kentucky
1993,152,1314,78,1242,68,N,0,North Carolina,Kansas
1993,154,1314,77,1276,71,N,0,North Carolina,Michigan
1994,136,1104,76,1344,70,N,0,Alabama,Providence
1994,136,1163,64,1351,46,N,0,Connecticut,Rider
1994,136,1196,64,1241,62,N,0,Florida,James Madison
1994,136,1203,51,1412,46,N,0,G Washington,UAB
1994,136,1242,102,1151,73,N,0,Kansas,Chattanooga
1994,136,1268,74,1387,66,N,0,Maryland,St Louis
1994,136,1269,78,1402,60,N,0,Massachusetts,Texas St
1994,136,1276,78,1337,74,N,1,Michigan,Pepperdine
1994,136,1281,76,1298,53,N,0,Missouri,Navy
1994,136,1335,90,1304,80,N,0,Penn,Nebraska
1994,136,1345,98,1416,67,N,0,Purdue,UCF
1994,136,1393,92,1218,78,N,0,Syracuse,Hawaii
1994,136,1400,91,1443,77,N,0,Texas,WKU
1994,136,1448,68,1158,58,N,0,Wake Forest,Col Charleston
1994,136,1453,61,1143,57,N,0,WI Green Bay,California
1994,136,1458,80,1153,72,N,0,Wisconsin,Cincinnati
1994,137,1112,81,1259,55,N,0,Arizona,Loyola MD
1994,137,1116,94,1299,79,N,0,Arkansas,NC A&T
1994,137,1130,67,1450,64,N,0,Boston College,Washington St
1994,137,1181,82,1411,70,N,0,Duke,TX Southern
1994,137,1207,84,1228,77,N,0,Georgetown,Illinois
1994,137,1231,84,1325,72,N,0,Indiana,Ohio
1994,137,1246,83,1398,70,N,0,Kentucky,Tennessee St
1994,137,1257,67,1129,58,N,0,Louisville,Boise St
1994,137,1266,81,1418,59,N,0,Marquette,Louisiana
1994,137,1277,84,1371,73,N,0,Michigan St,Seton Hall
1994,137,1278,74,1356,60,N,0,Minnesota,S Illinois
1994,137,1314,71,1251,51,N,0,North Carolina,Liberty
1994,137,1329,65,1308,55,N,0,Oklahoma St,New Mexico St
1994,137,1396,61,1180,39,N,0,Temple,Drexel
1994,137,1409,112,1417,102,N,0,Tulsa,UCLA
1994,137,1438,57,1307,54,N,0,Virginia,New Mexico
1994,138,1163,75,1203,63,N,0,Connecticut,G Washington
1994,138,1196,70,1335,58,N,0,Florida,Penn
1994,138,1242,69,1448,58,N,0,Kansas,Wake Forest
1994,138,1268,95,1269,87,N,0,Maryland,Massachusetts
1994,138,1276,84,1400,79,N,0,Michigan,Texas
1994,138,1281,109,1458,96,N,0,Missouri,Wisconsin
1994,138,1345,83,1104,73,N,0,Purdue,Alabama
1994,138,1393,64,1453,59,N,0,Syracuse,WI Green Bay
1994,139,1112,71,1438,58,N,0,Arizona,Virginia
1994,139,1116,85,1207,73,N,0,Arkansas,Georgetown
1994,139,1130,75,1314,72,N,0,Boston College,North Carolina
1994,139,1181,85,1277,74,N,0,Duke,Michigan St
1994,139,1231,67,1396,58,N,0,Indiana,Temple
1994,139,1257,60,1278,55,N,0,Louisville,Minnesota
1994,139,1266,75,1246,63,N,0,Marquette,Kentucky
1994,139,1409,82,1329,80,N,0,Tulsa,Oklahoma St
1994,143,1112,82,1257,70,N,0,Arizona,Louisville
1994,143,1181,59,1266,49,N,0,Duke,Marquette
1994,143,1281,98,1393,88,N,1,Missouri,Syracuse
1994,143,1345,83,1242,78,N,0,Purdue,Kansas
1994,144,1116,103,1409,84,N,0,Arkansas,Tulsa
1994,144,1130,77,1231,68,N,0,Boston College,Indiana
1994,144,1196,69,1163,60,N,1,Florida,Connecticut
1994,144,1276,78,1268,71,N,0,Michigan,Maryland
1994,145,1112,92,1281,72,N,0,Arizona,Missouri
1994,145,1181,69,1345,60,N,0,Duke,Purdue
1994,146,1116,76,1276,68,N,0,Arkansas,Michigan
1994,146,1196,74,1130,66,N,0,Florida,Boston College
1994,152,1116,91,1112,82,N,0,Arkansas,Arizona
1994,152,1181,70,1196,65,N,0,Duke,Florida
1994,154,1116,76,1181,72,N,0,Arkansas,Duke
1995,136,1104,91,1335,85,N,1,Alabama,Penn
1995,136,1113,81,1123,66,N,0,Arizona St,Ball St
1995,136,1153,77,1396,71,N,0,Cincinnati,Temple
1995,136,1163,100,1151,71,N,0,Connecticut,Chattanooga
1995,136,1242,82,1159,68,N,0,Kansas,Colgate
1995,136,1246,113,1291,67,N,0,Kentucky,Mt St Mary's
1995,136,1264,77,1328,67,N,0,Manhattan,Oklahoma
1995,136,1268,87,1211,63,N,0,Maryland,Gonzaga
1995,136,1275,71,1112,62,N,0,Miami OH,Arizona
1995,136,1329,73,1180,49,N,0,Oklahoma St,Drexel
1995,136,1387,64,1278,61,N,0,St Louis,Minnesota
1995,136,1400,90,1332,73,N,0,Texas,Oregon
1995,136,1408,76,1140,70,N,0,Tulane,BYU
1995,136,1438,96,1311,72,N,0,Virginia,Nicholls St
1995,136,1443,82,1276,76,N,0,WKU,Michigan
1995,136,1448,79,1299,47,N,0,Wake Forest,NC A&T
1995,137,1116,79,1411,78,N,0,Arkansas,TX Southern
1995,137,1207,68,1462,63,N,0,Georgetown,Xavier
1995,137,1235,64,1196,61,N,0,Iowa St,Florida
1995,137,1269,68,1389,51,N,0,Massachusetts,St Peter's
1995,137,1272,77,1257,56,N,0,Memphis,Louisville
1995,137,1280,75,1365,67,N,0,Mississippi St,Santa Clara
1995,137,1281,65,1231,60,N,0,Missouri,Indiana
1995,137,1314,80,1293,70,N,0,North Carolina,Murray St
1995,137,1330,89,1437,81,N,3,Old Dominion,Villanova
1995,137,1345,49,1453,48,N,0,Purdue,WI Green Bay
1995,137,1390,70,1150,68,N,0,Stanford,Charlotte
1995,137,1393,96,1356,92,N,0,Syracuse,S Illinois
1995,137,1409,68,1228,62,N,0,Tulsa,Illinois
1995,137,1417,92,1198,56,N,0,UCLA,Florida Intl
1995,137,1428,76,1253,64,N,0,Utah,Long Beach St
1995,137,1451,79,1277,72,N,0,Weber St,Michigan St
1995,138,1113,64,1264,54,N,0,Arizona St,Manhattan
1995,138,1163,96,1153,91,N,0,Connecticut,Cincinnati
1995,138,1242,75,1443,70,N,0,Kansas,WKU
1995,138,1246,82,1408,60,N,0,Kentucky,Tulane
1995,138,1268,82,1400,68,N,0,Maryland,Texas
1995,138,1329,66,1104,52,N,0,Oklahoma St,Alabama
1995,138,1438,60,1275,54,N,1,Virginia,Miami OH
1995,138,1448,64,1387,59,N,0,Wake Forest,St Louis
1995,139,1116,96,1393,94,N,1,Arkansas,Syracuse
1995,139,1207,53,1451,51,N,0,Georgetown,Weber St
1995,139,1269,75,1390,53,N,0,Massachusetts,Stanford
1995,139,1272,75,1345,73,N,0,Memphis,Purdue
1995,139,1280,78,1428,64,N,0,Mississippi St,Utah
1995,139,1314,73,1235,51,N,0,North Carolina,Iowa St
1995,139,1409,64,1330,52,N,0,Tulsa,Old Dominion
1995,139,1417,75,1281,74,N,0,UCLA,Missouri
1995,143,1163,99,1268,89,N,0,Connecticut,Maryland
1995,143,1246,97,1113,73,N,0,Kentucky,Arizona St
1995,143,1314,74,1207,64,N,0,North Carolina,Georgetown
1995,143,1417,86,1280,67,N,0,UCLA,Mississippi St
1995,144,1116,96,1272,91,N,1,Arkansas,Memphis
1995,144,1269,76,1409,51,N,0,Massachusetts,Tulsa
1995,144,1329,71,1448,66,N,0,Oklahoma St,Wake Forest
1995,144,1438,67,1242,58,N,0,Virginia,Kansas
1995,145,1314,74,1246,61,N,0,North Carolina,Kentucky
1995,145,1417,102,1163,96,N,0,UCLA,Connecticut
1995,146,1116,68,1438,61,N,0,Arkansas,Virginia
1995,146,1329,68,1269,54,N,0,Oklahoma St,Massachusetts
1995,152,1116,75,1314,68,N,0,Arkansas,North Carolina
1995,152,1417,74,1329,61,N,0,UCLA,Oklahoma St
1995,154,1417,89,1116,78,N,0,UCLA,Arkansas
1996,136,1116,86,1336,80,N,0,Arkansas,Penn St
1996,136,1163,68,1159,59,N,0,Connecticut,Colgate
1996,136,1180,75,1272,63,N,0,Drexel,Memphis
1996,136,1185,75,1181,60,N,0,E Michigan,Duke
1996,136,1208,81,1155,74,N,0,Georgia,Clemson
1996,136,1235,74,1143,64,N,0,Iowa St,California
1996,136,1246,110,1363,72,N,0,Kentucky,San Jose St
1996,136,1266,68,1284,44,N,0,Marquette,Monmouth NJ
1996,136,1269,92,1416,70,N,0,Massachusetts,UCF
1996,136,1280,58,1433,51,N,0,Mississippi St,VCU
1996,136,1343,43,1417,41,N,0,Princeton,UCLA
1996,136,1345,73,1441,71,N,0,Purdue,W Carolina
1996,136,1390,66,1133,58,N,0,Stanford,Bradley
1996,136,1393,88,1286,55,N,0,Syracuse,Montana St
1996,136,1428,72,1145,43,N,0,Utah,Canisius
1996,136,1439,61,1453,48,N,0,Virginia Tech,WI Green Bay
1996,137,1112,90,1434,51,N,0,Arizona,Valparaiso
1996,137,1130,64,1231,51,N,0,Boston College,Indiana
1996,137,1153,66,1422,61,N,0,Cincinnati,UNC Greensboro
1996,137,1207,93,1290,56,N,0,Georgetown,MS Valley St
1996,137,1210,90,1122,79,N,0,Georgia Tech,Austin Peay
1996,137,1234,81,1203,79,N,0,Iowa,G Washington
1996,137,1242,92,1354,54,N,0,Kansas,S Carolina St
1996,137,1257,82,1409,80,N,1,Louisville,Tulsa
1996,137,1307,69,1243,48,N,0,New Mexico,Kansas St
1996,137,1314,83,1309,62,N,0,North Carolina,New Orleans
1996,137,1365,91,1268,79,N,0,Santa Clara,Maryland
1996,137,1396,61,1328,43,N,0,Temple,Oklahoma
1996,137,1400,80,1276,76,N,0,Texas,Michigan
1996,137,1403,74,1296,73,N,0,Texas Tech,N Illinois
1996,137,1437,92,1339,58,N,0,Villanova,Portland
1996,137,1448,62,1419,50,N,0,Wake Forest,ULM
1996,138,1116,65,1266,56,N,0,Arkansas,Marquette
1996,138,1163,95,1185,81,N,0,Connecticut,E Michigan
1996,138,1208,76,1345,69,N,0,Georgia,Purdue
1996,138,1246,84,1439,60,N,0,Kentucky,Virginia Tech
1996,138,1269,79,1390,74,N,0,Massachusetts,Stanford
1996,138,1280,63,1343,41,N,0,Mississippi St,Princeton
1996,138,1393,69,1180,58,N,0,Syracuse,Drexel
1996,138,1428,73,1235,67,N,0,Utah,Iowa St
1996,139,1112,87,1234,73,N,0,Arizona,Iowa
1996,139,1153,78,1396,65,N,0,Cincinnati,Temple
1996,139,1207,73,1307,62,N,0,Georgetown,New Mexico
1996,139,1210,103,1130,89,N,0,Georgia Tech,Boston College
1996,139,1242,76,1365,51,N,0,Kansas,Santa Clara
1996,139,1257,68,1437,64,N,0,Louisville,Villanova
1996,139,1403,92,1314,73,N,0,Texas Tech,North Carolina
1996,139,1448,65,1400,62,N,0,Wake Forest,Texas
1996,143,1207,98,1403,90,N,0,Georgetown,Texas Tech
1996,143,1246,101,1428,70,N,0,Kentucky,Utah
1996,143,1269,79,1116,63,N,0,Massachusetts,Arkansas
1996,143,1448,60,1257,59,N,0,Wake Forest,Louisville
1996,144,1153,87,1210,70,N,0,Cincinnati,Georgia Tech
1996,144,1242,83,1112,80,N,0,Kansas,Arizona
1996,144,1280,60,1163,55,N,0,Mississippi St,Connecticut
1996,144,1393,83,1208,81,N,1,Syracuse,Georgia
1996,145,1246,83,1448,63,N,0,Kentucky,Wake Forest
1996,145,1269,86,1207,62,N,0,Massachusetts,Georgetown
1996,146,1280,73,1153,63,N,0,Mississippi St,Cincinnati
1996,146,1393,60,1242,57,N,0,Syracuse,Kansas
1996,152,1246,81,1269,74,N,0,Kentucky,Massachusetts
1996,152,1393,77,1280,69,N,0,Syracuse,Mississippi St
1996,154,1246,76,1393,67,N,0,Kentucky,Syracuse
1997,136,1112,65,1375,57,N,0,Arizona,South Alabama
1997,136,1130,73,1434,66,N,0,Boston College,Valparaiso
1997,136,1143,55,1343,52,N,0,California,Princeton
1997,136,1153,86,1139,69,N,0,Cincinnati,Butler
1997,136,1158,75,1268,66,N,0,Col Charleston,Maryland
1997,136,1160,80,1231,62,N,0,Colorado,Indiana
1997,136,1234,73,1438,60,N,0,Iowa,Virginia
1997,136,1235,69,1229,57,N,0,Iowa St,Illinois St
1997,136,1242,78,1238,64,N,0,Kansas,Jackson St
1997,136,1246,92,1285,54,N,0,Kentucky,Montana
1997,136,1314,82,1193,74,N,0,North Carolina,Fairfield
1997,136,1345,83,1348,76,N,1,Purdue,Rhode Island
1997,136,1386,75,1334,65,N,0,St Joseph's PA,Pacific
1997,136,1417,109,1149,75,N,0,UCLA,Charleston So
1997,136,1437,101,1254,91,N,0,Villanova,LIU Brooklyn
1997,136,1462,80,1435,68,N,0,Xavier,Vanderbilt
1997,137,1150,79,1207,67,N,0,Charlotte,Georgetown
1997,137,1151,73,1208,70,N,0,Chattanooga,Georgia
1997,137,1155,68,1275,56,N,0,Clemson,Miami OH
1997,137,1164,78,1376,65,N,0,Coppin St,South Carolina
1997,137,1181,71,1293,68,N,0,Duke,Murray St
1997,137,1228,90,1425,77,N,0,Illinois,USC
1997,137,1257,65,1269,57,N,0,Louisville,Massachusetts
1997,137,1278,78,1402,46,N,0,Minnesota,Texas St
1997,137,1307,59,1330,55,N,0,New Mexico,Old Dominion
1997,137,1344,81,1266,59,N,0,Providence,Marquette
1997,137,1390,80,1328,67,N,0,Stanford,Oklahoma
1997,137,1396,62,1279,40,N,0,Temple,Mississippi
1997,137,1400,71,1458,58,N,0,Texas,Wisconsin
1997,137,1409,81,1131,52,N,0,Tulsa,Boston Univ
1997,137,1428,75,1298,61,N,0,Utah,Navy
1997,137,1448,68,1388,46,N,0,Wake Forest,St Mary's CA
1997,138,1112,73,1158,69,N,0,Arizona,Col Charleston
1997,138,1143,75,1437,68,N,0,California,Villanova
1997,138,1235,67,1153,66,N,0,Iowa St,Cincinnati
1997,138,1242,75,1345,61,N,0,Kansas,Purdue
1997,138,1246,75,1234,69,N,0,Kentucky,Iowa
1997,138,1314,73,1160,56,N,0,North Carolina,Colorado
1997,138,1386,81,1130,77,N,1,St Joseph's PA,Boston College
1997,138,1417,96,1462,83,N,0,UCLA,Xavier
1997,139,1151,75,1228,63,N,0,Chattanooga,Illinois
1997,139,1155,65,1409,59,N,0,Clemson,Tulsa
1997,139,1257,64,1307,63,N,0,Louisville,New Mexico
1997,139,1278,76,1396,57,N,0,Minnesota,Temple
1997,139,1344,98,1181,87,N,0,Providence,Duke
1997,139,1390,72,1448,66,N,0,Stanford,Wake Forest
1997,139,1400,82,1164,81,N,0,Texas,Coppin St
1997,139,1428,77,1150,58,N,0,Utah,Charlotte
1997,143,1246,83,1386,68,N,0,Kentucky,St Joseph's PA
1997,143,1278,90,1155,84,N,1,Minnesota,Clemson
1997,143,1417,74,1235,73,N,1,UCLA,Iowa St
1997,143,1428,82,1390,77,N,1,Utah,Stanford
1997,144,1112,85,1242,82,N,0,Arizona,Kansas
1997,144,1257,78,1400,63,N,0,Louisville,Texas
1997,144,1314,63,1143,57,N,0,North Carolina,California
1997,144,1344,71,1151,65,N,0,Providence,Chattanooga
1997,145,1246,72,1428,59,N,0,Kentucky,Utah
1997,145,1278,80,1417,72,N,0,Minnesota,UCLA
1997,146,1112,96,1344,92,N,1,Arizona,Providence
1997,146,1314,97,1257,74,N,0,North Carolina,Louisville
1997,152,1112,66,1314,58,N,0,Arizona,North Carolina
1997,152,1246,78,1278,69,N,0,Kentucky,Minnesota
1997,154,1112,84,1246,79,N,1,Arizona,Kentucky
1998,136,1112,99,1311,60,N,0,Arizona,Nicholls St
1998,136,1116,74,1304,65,N,0,Arkansas,Nebraska
1998,136,1150,77,1227,62,N,0,Charlotte,IL Chicago
1998,136,1153,65,1319,62,N,0,Cincinnati,Northern Arizona
1998,136,1163,93,1192,85,N,0,Connecticut,F Dickinson
1998,136,1228,64,1375,51,N,0,Illinois,South Alabama
1998,136,1229,82,1397,81,N,1,Illinois St,Tennessee
1998,136,1231,94,1328,87,N,1,Indiana,Oklahoma
1998,136,1268,82,1429,68,N,0,Maryland,Utah St
1998,136,1277,83,1185,71,N,0,Michigan St,E Michigan
1998,136,1314,88,1298,52,N,0,North Carolina,Navy
1998,136,1343,69,1424,57,N,0,Princeton,UNLV
1998,136,1350,62,1376,61,N,0,Richmond,South Carolina
1998,136,1428,85,1362,68,N,0,Utah,San Francisco
1998,136,1449,69,1462,68,N,0,Washington,Xavier
1998,136,1452,82,1396,52,N,0,West Virginia,Temple
1998,137,1178,66,1385,64,N,0,Detroit,St John's
1998,137,1181,99,1347,63,N,0,Duke,Radford
1998,137,1199,96,1395,87,N,0,Florida St,TCU
1998,137,1242,110,1341,52,N,0,Kansas,Prairie View
1998,137,1246,82,1354,67,N,0,Kentucky,S Carolina St
1998,137,1276,80,1172,61,N,0,Michigan,Davidson
1998,137,1307,79,1139,62,N,0,New Mexico,Butler
1998,137,1329,74,1203,59,N,0,Oklahoma St,G Washington
1998,137,1345,95,1174,56,N,0,Purdue,Delaware
1998,137,1348,97,1293,74,N,0,Rhode Island,Murray St
1998,137,1387,51,1269,46,N,0,St Louis,Massachusetts
1998,137,1390,67,1158,57,N,0,Stanford,Col Charleston
1998,137,1393,63,1233,61,N,0,Syracuse,Iona
1998,137,1417,65,1274,62,N,0,UCLA,Miami FL
1998,137,1434,70,1279,69,N,0,Valparaiso,Mississippi
1998,137,1444,75,1155,72,N,0,W Michigan,Clemson
1998,138,1112,82,1229,49,N,0,Arizona,Illinois St
1998,138,1163,78,1231,68,N,0,Connecticut,Indiana
1998,138,1268,67,1228,61,N,0,Maryland,Illinois
1998,138,1277,63,1343,56,N,0,Michigan St,Princeton
1998,138,1314,93,1150,83,N,1,North Carolina,Charlotte
1998,138,1428,75,1116,69,N,0,Utah,Arkansas
1998,138,1449,81,1350,66,N,0,Washington,Richmond
1998,138,1452,75,1153,74,N,0,West Virginia,Cincinnati
1998,139,1181,79,1329,73,N,0,Duke,Oklahoma St
1998,139,1246,88,1387,61,N,0,Kentucky,St Louis
1998,139,1345,80,1178,65,N,0,Purdue,Detroit
1998,139,1348,80,1242,75,N,0,Rhode Island,Kansas
1998,139,1390,83,1444,65,N,0,Stanford,W Michigan
1998,139,1393,56,1307,46,N,0,Syracuse,New Mexico
1998,139,1417,85,1276,82,N,0,UCLA,Michigan
1998,139,1434,83,1199,77,N,1,Valparaiso,Florida St
1998,143,1112,87,1268,79,N,0,Arizona,Maryland
1998,143,1163,75,1449,74,N,0,Connecticut,Washington
1998,143,1314,73,1277,58,N,0,North Carolina,Michigan St
1998,143,1428,65,1452,62,N,0,Utah,West Virginia
1998,144,1181,80,1393,67,N,0,Duke,Syracuse
1998,144,1246,94,1417,68,N,0,Kentucky,UCLA
1998,144,1348,74,1434,68,N,0,Rhode Island,Valparaiso
1998,144,1390,67,1345,59,N,0,Stanford,Purdue
1998,145,1314,75,1163,64,N,0,North Carolina,Connecticut
1998,145,1428,76,1112,51,N,0,Utah,Arizona
1998,146,1246,86,1181,84,N,0,Kentucky,Duke
1998,146,1390,79,1348,77,N,0,Stanford,Rhode Island
1998,152,1246,86,1390,85,N,1,Kentucky,Stanford
1998,152,1428,65,1314,59,N,0,Utah,North Carolina
1998,154,1246,78,1428,69,N,0,Kentucky,Utah
1999,136,1116,94,1373,80,N,0,Arkansas,Siena
1999,136,1120,80,1457,41,N,0,Auburn,Winthrop
1999,136,1163,91,1427,66,N,0,Connecticut,UT San Antonio
1999,136,1166,62,1257,58,N,0,Creighton,Louisville
1999,136,1178,56,1417,53,N,0,Detroit,UCLA
1999,136,1196,75,1335,61,N,0,Florida,Penn
1999,136,1211,75,1278,63,N,0,Gonzaga,Minnesota
1999,136,1231,108,1203,88,N,0,Indiana,G Washington
1999,136,1234,77,1412,64,N,0,Iowa,UAB
1999,136,1268,82,1434,60,N,0,Maryland,Valparaiso
1999,136,1307,61,1281,59,N,0,New Mexico,Missouri
1999,136,1326,72,1293,58,N,0,Ohio St,Murray St
1999,136,1329,69,1393,61,N,0,Oklahoma St,Syracuse
1999,136,1385,69,1359,43,N,0,St John's,Samford
1999,136,1390,69,1108,57,N,0,Stanford,Alcorn St
1999,136,1451,76,1314,74,N,0,Weber St,North Carolina
1999,137,1150,81,1348,70,N,1,Charlotte,Rhode Island
1999,137,1153,72,1206,48,N,0,Cincinnati,George Mason
1999,137,1181,99,1197,58,N,0,Duke,Florida A&M
1999,137,1242,95,1191,74,N,0,Kansas,Evansville
1999,137,1246,82,1308,60,N,0,Kentucky,New Mexico St
1999,137,1274,75,1248,54,N,0,Miami FL,Lafayette
1999,137,1275,59,1449,58,N,0,Miami OH,Washington
1999,137,1277,76,1291,53,N,0,Michigan St,Mt St Mary's
1999,137,1279,72,1437,70,N,0,Mississippi,Villanova
1999,137,1283,43,1458,32,N,0,Missouri St,Wisconsin
1999,137,1328,61,1112,60,N,0,Oklahoma,Arizona
1999,137,1345,58,1400,54,N,0,Purdue,Texas
1999,137,1396,61,1245,54,N,0,Temple,Kent
1999,137,1397,62,1174,52,N,0,Tennessee,Delaware
1999,137,1409,62,1158,53,N,0,Tulsa,Col Charleston
1999,137,1428,80,1117,58,N,0,Utah,Arkansas St
1999,138,1120,81,1329,74,N,0,Auburn,Oklahoma St
1999,138,1163,78,1307,56,N,0,Connecticut,New Mexico
1999,138,1196,82,1451,74,N,1,Florida,Weber St
1999,138,1211,82,1390,74,N,0,Gonzaga,Stanford
1999,138,1234,82,1116,72,N,0,Iowa,Arkansas
1999,138,1268,75,1166,63,N,0,Maryland,Creighton
1999,138,1326,75,1178,44,N,0,Ohio St,Detroit
1999,138,1385,86,1231,61,N,0,St John's,Indiana
1999,139,1181,97,1409,56,N,0,Duke,Tulsa
1999,139,1246,92,1242,88,N,1,Kentucky,Kansas
1999,139,1275,66,1428,58,N,0,Miami OH,Utah
