Season,Seed,TeamID,TeamName
1999,X16,1291,Mt St Mary's
1999,Y01,1120,Auburn
1999,Y02,1268,Maryland
1999,Y03,1385,St John's
1999,Y04,1326,Ohio St
1999,Y05,1417,UCLA
1999,Y06,1231,Indiana
1999,Y07,1257,Louisville
1999,Y08,1393,Syracuse
1999,Y09,1329,Oklahoma St
1999,Y10,1166,Creighton
1999,Y11,1203,G Washington
1999,Y12,1178,Detroit
1999,Y13,1293,Murray St
1999,Y14,1359,Samford
1999,Y15,1434,Valparaiso
1999,Y16,1457,Winthrop
1999,Z01,1163,Connecticut
1999,Z02,1390,Stanford
1999,Z03,1314,North Carolina
1999,Z04,1116,Arkansas
1999,Z05,1234,Iowa
1999,Z06,1196,Florida
1999,Z07,1278,Minnesota
1999,Z08,1281,Missouri
1999,Z09,1307,New Mexico
1999,Z10,1211,Gonzaga
1999,Z11,1335,Penn
1999,Z12,1412,UAB
1999,Z13,1373,Siena
1999,Z14,1451,Weber St
1999,Z15,1108,Alcorn St
1999,Z16,1427,UT San Antonio
2000,W01,1181,Duke
2000,W02,1396,Temple
2000,W03,1329,Oklahoma St
2000,W04,1228,Illinois
2000,W05,1196,Florida
2000,W06,1231,Indiana
2000,W07,1332,Oregon
2000,W08,1242,Kansas
2000,W09,1177,DePaul
2000,W10,1371,Seton Hall
2000,W11,1337,Pepperdine
2000,W12,1139,Butler
2000,W13,1335,Penn
2000,W14,1220,Hofstra
2000,W15,1248,Lafayette
2000,W16,1249,Lamar
2000,X01,1390,Stanford
2000,X02,1153,Cincinnati
2000,X03,1326,Ohio St
2000,X04,1397,Tennessee
2000,X05,1163,Connecticut
2000,X06,1274,Miami FL
2000,X07,1409,Tulsa
2000,X08,1314,North Carolina
2000,X09,1281,Missouri
2000,X10,1424,UNLV
2000,X11,1116,Arkansas
2000,X12,1429,Utah St
2000,X13,1418,Louisiana
2000,X14,1111,Appalachian St
2000,X15,1423,UNC Wilmington
2000,X16,1354,S Carolina St
2000,Y01,1277,Michigan St
2000,Y02,1235,Iowa St
2000,Y03,1268,Maryland
2000,Y04,1393,Syracuse
2000,Y05,1246,Kentucky
2000,Y06,1417,UCLA
2000,Y07,1120,Auburn
2000,Y08,1428,Utah
2000,Y09,1387,St Louis
2000,Y10,1166,Creighton
2000,Y11,1123,Ball St
2000,Y12,1382,St Bonaventure
2000,Y13,1359,Samford
2000,Y14,1233,Iona
2000,Y15,1148,Central Conn
2000,Y16,1434,Valparaiso
2000,Z01,1112,Arizona
2000,Z02,1385,St John's
2000,Z03,1328,Oklahoma
2000,Z04,1261,LSU
2000,Z05,1400,Texas
2000,Z06,1345,Purdue
2000,Z07,1257,Louisville
2000,Z08,1458,Wisconsin
2000,Z09,1201,Fresno St
2000,Z10,1211,Gonzaga
2000,Z11,1173,Dayton
2000,Z12,1232,Indiana St
2000,Z13,1369,SE Missouri St
2000,Z14,1457,Winthrop
2000,Z15,1319,Northern Arizona
2000,Z16,1238,Jackson St
2001,W01,1181,Duke
2001,W02,1246,Kentucky
2001,W03,1130,Boston College
2001,W04,1417,UCLA
2001,W05,1326,Ohio St
2001,W06,1425,USC
2001,W07,1234,Iowa
2001,W08,1208,Georgia
2001,W09,1281,Missouri
2001,W10,1166,Creighton
2001,W11,1329,Oklahoma St
2001,W12,1429,Utah St
2001,W13,1220,Hofstra
2001,W14,1381,Southern Utah
2001,W15,1221,Holy Cross
2001,W16,1284,Monmouth NJ
2001,X01,1390,Stanford
2001,X02,1235,Iowa St
2001,X03,1268,Maryland
2001,X04,1231,Indiana
2001,X05,1153,Cincinnati
2001,X06,1458,Wisconsin
2001,X07,1116,Arkansas
2001,X08,1210,Georgia Tech
2001,X09,1386,St Joseph's PA
2001,X10,1207,Georgetown
2001,X11,1209,Georgia St
2001,X12,1140,BYU
2001,X13,1245,Kent
2001,X14,1206,George Mason
2001,X15,1214,Hampton
2001,X16,1422,UNC Greensboro
2001,Y01,1228,Illinois
2001,Y02,1112,Arizona
2001,Y03,1279,Mississippi
2001,Y04,1242,Kansas
2001,Y05,1393,Syracuse
2001,Y06,1323,Notre Dame
2001,Y07,1448,Wake Forest
2001,Y08,1397,Tennessee
2001,Y09,1150,Charlotte
2001,Y10,1139,Butler
2001,Y11,1462,Xavier
2001,Y12,1218,Hawaii
2001,Y13,1169,CS Northridge
2001,Y14,1233,Iona
2001,Y15,1183,E Illinois
2001,Y16a,1322,Northwestern LA
2001,Y16b,1457,Winthrop
2001,Z01,1277,Michigan St
2001,Z02,1314,North Carolina
2001,Z03,1196,Florida
2001,Z04,1328,Oklahoma
2001,Z05,1438,Virginia
2001,Z06,1400,Texas
2001,Z07,1336,Penn St
2001,Z08,1143,California
2001,Z09,1201,Fresno St
2001,Z10,1344,Providence
2001,Z11,1396,Temple
2001,Z12,1211,Gonzaga
2001,Z13,1232,Indiana St
2001,Z14,1443,WKU
2001,Z15,1343,Princeton
2001,Z16,1106,Alabama St
2002,W01,1268,Maryland
2002,W02,1163,Connecticut
2002,W03,1208,Georgia
2002,W04,1246,Kentucky
2002,W05,1266,Marquette
2002,W06,1403,Texas Tech
2002,W07,1301,NC State
2002,W08,1458,Wisconsin
2002,W09,1385,St John's
2002,W10,1277,Michigan St
2002,W11,1356,S Illinois
2002,W12,1409,Tulsa
2002,W13,1434,Valparaiso
2002,W14,1293,Murray St
2002,W15,1214,Hampton
2002,W16a,1108,Alcorn St
2002,W16b,1373,Siena
2002,X01,1242,Kansas
2002,X02,1332,Oregon
2002,X03,1280,Mississippi St
2002,X04,1228,Illinois
2002,X05,1196,Florida
2002,X06,1400,Texas
2002,X07,1448,Wake Forest
2002,X08,1390,Stanford
2002,X09,1443,WKU
2002,X10,1337,Pepperdine
2002,X11,1130,Boston College
2002,X12,1166,Creighton
2002,X13,1361,San Diego St
2002,X14,1270,McNeese St
2002,X15,1285,Montana
2002,X16,1221,Holy Cross
2002,Y01,1181,Duke
2002,Y02,1104,Alabama
2002,Y03,1338,Pittsburgh
2002,Y04,1425,USC
2002,Y05,1231,Indiana
2002,Y06,1143,California
2002,Y07,1329,Oklahoma St
2002,Y08,1323,Notre Dame
2002,Y09,1150,Charlotte
2002,Y10,1245,Kent
2002,Y11,1335,Penn
2002,Y12,1428,Utah
2002,Y13,1423,UNC Wilmington
2002,Y14,1148,Central Conn
2002,Y15,1194,FL Atlantic
2002,Y16,1457,Winthrop
2002,Z01,1153,Cincinnati
2002,Z02,1328,Oklahoma
2002,Z03,1112,Arizona
2002,Z04,1326,Ohio St
2002,Z05,1274,Miami FL
2002,Z06,1211,Gonzaga
2002,Z07,1462,Xavier
2002,Z08,1417,UCLA
2002,Z09,1279,Mississippi
2002,Z10,1218,Hawaii
2002,Z11,1461,Wyoming
2002,Z12,1281,Missouri
2002,Z13,1172,Davidson
2002,Z14,1364,UC Santa Barbara
2002,Z15,1227,IL Chicago
2002,Z16,1131,Boston Univ
2003,W01,1328,Oklahoma
2003,W02,1448,Wake Forest
2003,W03,1393,Syracuse
2003,W04,1257,Louisville
2003,W05,1280,Mississippi St
2003,W06,1329,Oklahoma St
2003,W07,1386,St Joseph's PA
2003,W08,1143,California
2003,W09,1301,NC State
2003,W10,1120,Auburn
2003,W11,1335,Penn
2003,W12,1139,Butler
2003,W13,1122,Austin Peay
2003,W14,1264,Manhattan
2003,W15,1190,ETSU
2003,W16,1354,S Carolina St
2003,X01,1400,Texas
2003,X02,1196,Florida
2003,X03,1462,Xavier
2003,X04,1390,Stanford
2003,X05,1163,Connecticut
2003,X06,1268,Maryland
2003,X07,1277,Michigan St
2003,X08,1261,LSU
2003,X09,1345,Purdue
2003,X10,1160,Colorado
2003,X11,1423,UNC Wilmington
2003,X12,1140,BYU
2003,X13,1360,San Diego
2003,X14,1407,Troy
2003,X15,1358,Sam Houston St
2003,X16a,1411,TX Southern
2003,X16b,1421,UNC Asheville
2003,Y01,1246,Kentucky
2003,Y02,1338,Pittsburgh
2003,Y03,1266,Marquette
2003,Y04,1173,Dayton
2003,Y05,1458,Wisconsin
2003,Y06,1281,Missouri
2003,Y07,1231,Indiana
2003,Y08,1332,Oregon
2003,Y09,1428,Utah
2003,Y10,1104,Alabama
2003,Y11,1356,S Illinois
2003,Y12,1451,Weber St
2003,Y13,1409,Tulsa
2003,Y14,1221,Holy Cross
2003,Y15,1447,Wagner
2003,Y16,1237,IUPUI
2003,Z01,1112,Arizona
2003,Z02,1242,Kansas
2003,Z03,1181,Duke
2003,Z04,1228,Illinois
2003,Z05,1323,Notre Dame
2003,Z06,1166,Creighton
2003,Z07,1272,Memphis
2003,Z08,1153,Cincinnati
2003,Z09,1211,Gonzaga
2003,Z10,1113,Arizona St
2003,Z11,1141,C Michigan
2003,Z12,1454,WI Milwaukee
2003,Z13,1443,WKU
2003,Z14,1161,Colorado St
2003,Z15,1429,Utah St
2003,Z16,1436,Vermont
2004,W01,1181,Duke
2004,W02,1280,Mississippi St
2004,W03,1400,Texas
2004,W04,1153,Cincinnati
2004,W05,1228,Illinois
2004,W06,1314,North Carolina
2004,W07,1462,Xavier
2004,W08,1371,Seton Hall
2004,W09,1112,Arizona
2004,W10,1257,Louisville
2004,W11,1102,Air Force
2004,W12,1293,Murray St
2004,W13,1190,ETSU
2004,W14,1343,Princeton
2004,W15,1284,Monmouth NJ
2004,W16,1106,Alabama St
2004,X01,1390,Stanford
2004,X02,1163,Connecticut
2004,X03,1301,NC State
2004,X04,1268,Maryland
2004,X05,1393,Syracuse
2004,X06,1435,Vanderbilt
2004,X07,1177,DePaul
2004,X08,1104,Alabama
2004,X09,1356,S Illinois
2004,X10,1173,Dayton
2004,X11,1444,W Michigan
2004,X12,1140,BYU
2004,X13,1431,UTEP
2004,X14,1418,Louisiana
2004,X15,1436,Vermont
2004,X16,1427,UT San Antonio
2004,Y01,1386,St Joseph's PA
2004,Y02,1329,Oklahoma St
2004,Y03,1338,Pittsburgh
2004,Y04,1448,Wake Forest
2004,Y05,1196,Florida
2004,Y06,1458,Wisconsin
2004,Y07,1272,Memphis
2004,Y08,1403,Texas Tech
2004,Y09,1150,Charlotte
2004,Y10,1376,South Carolina
2004,Y11,1350,Richmond
2004,Y12,1264,Manhattan
2004,Y13,1433,VCU
2004,Y14,1416,UCF
2004,Y15,1186,E Washington
2004,Y16,1251,Liberty
2004,Z01,1246,Kentucky
2004,Z02,1211,Gonzaga
2004,Z03,1210,Georgia Tech
2004,Z04,1242,Kansas
2004,Z05,1344,Providence
2004,Z06,1130,Boston College
2004,Z07,1277,Michigan St
2004,Z08,1449,Washington
2004,Z09,1412,UAB
2004,Z10,1305,Nevada
2004,Z11,1428,Utah
2004,Z12,1334,Pacific
2004,Z13,1227,IL Chicago
2004,Z14,1320,Northern Iowa
2004,Z15,1434,Valparaiso
2004,Z16a,1197,Florida A&M
2004,Z16b,1250,Lehigh
2005,W01,1449,Washington
2005,W02,1448,Wake Forest
2005,W03,1211,Gonzaga
2005,W04,1257,Louisville
2005,W05,1210,Georgia Tech
2005,W06,1403,Texas Tech
2005,W07,1452,West Virginia
2005,W08,1334,Pacific
2005,W09,1338,Pittsburgh
2005,W10,1166,Creighton
2005,W11,1417,UCLA
2005,W12,1203,G Washington
2005,W13,1418,Louisiana
2005,W14,1457,Winthrop
2005,W15,1151,Chattanooga
2005,W16,1285,Montana
2005,X01,1228,Illinois
2005,X02,1329,Oklahoma St
2005,X03,1112,Arizona
2005,X04,1130,Boston College
2005,X05,1104,Alabama
2005,X06,1261,LSU
2005,X07,1356,S Illinois
2005,X08,1400,Texas
2005,X09,1305,Nevada
2005,X10,1388,St Mary's CA
2005,X11,1412,UAB
2005,X12,1454,WI Milwaukee
2005,X13,1335,Penn
2005,X14,1429,Utah St
2005,X15,1368,SE Louisiana
2005,X16,1192,F Dickinson
2005,Y01,1181,Duke
2005,Y02,1246,Kentucky
2005,Y03,1328,Oklahoma
2005,Y04,1393,Syracuse
2005,Y05,1277,Michigan St
2005,Y06,1428,Utah
2005,Y07,1153,Cincinnati
2005,Y08,1390,Stanford
2005,Y09,1280,Mississippi St
2005,Y10,1234,Iowa
2005,Y11,1431,UTEP
2005,Y12,1330,Old Dominion
2005,Y13,1436,Vermont
2005,Y14,1310,Niagara
2005,Y15,1184,E Kentucky
2005,Y16,1175,Delaware St
2005,Z01,1314,North Carolina
2005,Z02,1163,Connecticut
2005,Z03,1242,Kansas
2005,Z04,1196,Florida
2005,Z05,1437,Villanova
2005,Z06,1458,Wisconsin
2005,Z07,1150,Charlotte
2005,Z08,1278,Minnesota
2005,Z09,1235,Iowa St
2005,Z10,1301,NC State
2005,Z11,1320,Northern Iowa
2005,Z12,1307,New Mexico
2005,Z13,1325,Ohio
2005,Z14,1137,Bucknell
2005,Z15,1416,UCF
2005,Z16a,1105,Alabama A&M
2005,Z16b,1324,Oakland
2006,W01,1181,Duke
2006,W02,1400,Texas
2006,W03,1234,Iowa
2006,W04,1261,LSU
2006,W05,1393,Syracuse
2006,W06,1452,West Virginia
2006,W07,1143,California
2006,W08,1203,G Washington
2006,W09,1423,UNC Wilmington
2006,W10,1301,NC State
2006,W11,1356,S Illinois
2006,W12,1401,Texas A&M
2006,W13,1233,Iona
2006,W14,1322,Northwestern LA
2006,W15,1335,Penn
2006,W16,1380,Southern Univ
2006,X01,1272,Memphis
2006,X02,1417,UCLA
2006,X03,1211,Gonzaga
2006,X04,1242,Kansas
2006,X05,1338,Pittsburgh
2006,X06,1231,Indiana
2006,X07,1266,Marquette
2006,X08,1116,Arkansas
2006,X09,1137,Bucknell
2006,X10,1104,Alabama
2006,X11,1361,San Diego St
2006,X12,1245,Kent
2006,X13,1133,Bradley
2006,X14,1462,Xavier
2006,X15,1125,Belmont
2006,X16,1331,Oral Roberts
2006,Y01,1437,Villanova
2006,Y02,1326,Ohio St
2006,Y03,1196,Florida
2006,Y04,1130,Boston College
2006,Y05,1305,Nevada
2006,Y06,1328,Oklahoma
2006,Y07,1207,Georgetown
2006,Y08,1112,Arizona
2006,Y09,1458,Wisconsin
2006,Y10,1320,Northern Iowa
2006,Y11,1454,WI Milwaukee
2006,Y12,1285,Montana
2006,Y13,1334,Pacific
2006,Y14,1375,South Alabama
2006,Y15,1172,Davidson
2006,Y16a,1214,Hampton
2006,Y16b,1284,Monmouth NJ
2006,Z01,1163,Connecticut
2006,Z02,1397,Tennessee
2006,Z03,1314,North Carolina
2006,Z04,1228,Illinois
2006,Z05,1449,Washington
2006,Z06,1277,Michigan St
2006,Z07,1455,Wichita St
2006,Z08,1246,Kentucky
2006,Z09,1412,UAB
2006,Z10,1371,Seton Hall
2006,Z11,1206,George Mason
2006,Z12,1429,Utah St
2006,Z13,1102,Air Force
2006,Z14,1293,Murray St
2006,Z15,1457,Winthrop
2006,Z16,1107,SUNY Albany
2007,W01,1314,North Carolina
2007,W02,1207,Georgetown
2007,W03,1450,Washington St
2007,W04,1400,Texas
2007,W05,1425,USC
2007,W06,1435,Vanderbilt
2007,W07,1130,Boston College
2007,W08,1266,Marquette
2007,W09,1277,Michigan St
2007,W10,1403,Texas Tech
2007,W11,1203,G Washington
2007,W12,1116,Arkansas
2007,W13,1308,New Mexico St
2007,W14,1331,Oral Roberts
2007,W15,1125,Belmont
2007,W16,1184,E Kentucky
2007,X01,1326,Ohio St
2007,X02,1272,Memphis
2007,X03,1401,Texas A&M
2007,X04,1438,Virginia
2007,X05,1397,Tennessee
2007,X06,1257,Louisville
2007,X07,1305,Nevada
2007,X08,1140,BYU
2007,X09,1462,Xavier
2007,X10,1166,Creighton
2007,X11,1390,Stanford
2007,X12,1253,Long Beach St
2007,X13,1107,SUNY Albany
2007,X14,1335,Penn
2007,X15,1317,North Texas
2007,X16,1148,Central Conn
2007,Y01,1196,Florida
2007,Y02,1458,Wisconsin
2007,Y03,1332,Oregon
2007,Y04,1268,Maryland
2007,Y05,1139,Butler
2007,Y06,1323,Notre Dame
2007,Y07,1424,UNLV
2007,Y08,1112,Arizona
2007,Y09,1345,Purdue
2007,Y10,1210,Georgia Tech
2007,Y11,1457,Winthrop
2007,Y12,1330,Old Dominion
2007,Y13,1172,Davidson
2007,Y14,1275,Miami OH
2007,Y15,1394,TAM C. Christi
2007,Y16,1238,Jackson St
2007,Z01,1242,Kansas
2007,Z02,1417,UCLA
2007,Z03,1338,Pittsburgh
2007,Z04,1356,S Illinois
2007,Z05,1439,Virginia Tech
2007,Z06,1181,Duke
2007,Z07,1231,Indiana
2007,Z08,1246,Kentucky
2007,Z09,1437,Villanova
2007,Z10,1211,Gonzaga
2007,Z11,1433,VCU
2007,Z12,1228,Illinois
2007,Z13,1221,Holy Cross
2007,Z14,1460,Wright St
2007,Z15,1451,Weber St
2007,Z16a,1197,Florida A&M
2007,Z16b,1310,Niagara
2008,W01,1314,North Carolina
2008,W02,1397,Tennessee
2008,W03,1257,Louisville
2008,W04,1450,Washington St
2008,W05,1323,Notre Dame
2008,W06,1328,Oklahoma
2008,W07,1139,Butler
2008,W08,1231,Indiana
2008,W09,1116,Arkansas
2008,W10,1375,South Alabama
2008,W11,1386,St Joseph's PA
2008,W12,1206,George Mason
2008,W13,1457,Winthrop
2008,W14,1129,Boise St
2008,W15,1110,American Univ
2008,W16a,1164,Coppin St
2008,W16b,1291,Mt St Mary's
2008,X01,1242,Kansas
2008,X02,1207,Georgetown
2008,X03,1458,Wisconsin
2008,X04,1435,Vanderbilt
2008,X05,1155,Clemson
2008,X06,1425,USC
2008,X07,1211,Gonzaga
2008,X08,1424,UNLV
2008,X09,1245,Kent
2008,X10,1172,Davidson
2008,X11,1243,Kansas St
2008,X12,1437,Villanova
2008,X13,1373,Siena
2008,X14,1168,CS Fullerton
2008,X15,1420,UMBC
2008,X16,1340,Portland St
2008,Y01,1272,Memphis
2008,Y02,1400,Texas
2008,Y03,1390,Stanford
2008,Y04,1338,Pittsburgh
2008,Y05,1277,Michigan St
2008,Y06,1266,Marquette
2008,Y07,1274,Miami FL
2008,Y08,1280,Mississippi St
2008,Y09,1332,Oregon
2008,Y10,1388,St Mary's CA
2008,Y11,1246,Kentucky
2008,Y12,1396,Temple
2008,Y13,1331,Oral Roberts
2008,Y14,1165,Cornell
2008,Y15,1122,Austin Peay
2008,Y16,1426,UT Arlington
2008,Z01,1417,UCLA
2008,Z02,1181,Duke
2008,Z03,1462,Xavier
2008,Z04,1163,Connecticut
2008,Z05,1179,Drake
2008,Z06,1345,Purdue
2008,Z07,1452,West Virginia
2008,Z08,1140,BYU
2008,Z09,1401,Texas A&M
2008,Z10,1112,Arizona
2008,Z11,1124,Baylor
2008,Z12,1443,WKU
2008,Z13,1360,San Diego
2008,Z14,1208,Georgia
2008,Z15,1125,Belmont
2008,Z16,1290,MS Valley St
2009,W01,1338,Pittsburgh
2009,W02,1181,Duke
2009,W03,1437,Villanova
2009,W04,1462,Xavier
2009,W05,1199,Florida St
2009,W06,1417,UCLA
2009,W07,1400,Texas
2009,W08,1329,Oklahoma St
2009,W09,1397,Tennessee
2009,W10,1278,Minnesota
2009,W11,1433,VCU
2009,W12,1458,Wisconsin
2009,W13,1340,Portland St
2009,W14,1110,American Univ
2009,W15,1127,Binghamton
2009,W16,1190,ETSU
2009,X01,1314,North Carolina
2009,X02,1328,Oklahoma
2009,X03,1393,Syracuse
2009,X04,1211,Gonzaga
2009,X05,1228,Illinois
2009,X06,1113,Arizona St
2009,X07,1155,Clemson
2009,X08,1261,LSU
2009,X09,1139,Butler
2009,X10,1276,Michigan
2009,X11,1396,Temple
2009,X12,1443,WKU
2009,X13,1103,Akron
2009,X14,1372,SF Austin
2009,X15,1288,Morgan St
2009,X16,1347,Radford
2009,Y01,1257,Louisville
2009,Y02,1277,Michigan St
2009,Y03,1242,Kansas
2009,Y04,1448,Wake Forest
2009,Y05,1428,Utah
2009,Y06,1452,West Virginia
2009,Y07,1130,Boston College
2009,Y08,1326,Ohio St
2009,Y09,1373,Siena
2009,Y10,1425,USC
2009,Y11,1173,Dayton
2009,Y12,1112,Arizona
2009,Y13,1156,Cleveland St
2009,Y14,1295,N Dakota St
2009,Y15,1352,Robert Morris
2009,Y16a,1106,Alabama St
2009,Y16b,1287,Morehead St
2009,Z01,1163,Connecticut
2009,Z02,1272,Memphis
2009,Z03,1281,Missouri
2009,Z04,1449,Washington
2009,Z05,1345,Purdue
2009,Z06,1266,Marquette
2009,Z07,1143,California
2009,Z08,1140,BYU
2009,Z09,1401,Texas A&M
2009,Z10,1268,Maryland
2009,Z11,1429,Utah St
2009,Z12,1320,Northern Iowa
2009,Z13,1280,Mississippi St
2009,Z14,1165,Cornell
2009,Z15,1169,CS Northridge
2009,Z16,1151,Chattanooga
2010,W01,1246,Kentucky
2010,W02,1452,West Virginia
2010,W03,1307,New Mexico
2010,W04,1458,Wisconsin
2010,W05,1396,Temple
2010,W06,1266,Marquette
2010,W07,1155,Clemson
2010,W08,1400,Texas
2010,W09,1448,Wake Forest
2010,W10,1281,Missouri
2010,W11,1449,Washington
2010,W12,1165,Cornell
2010,W13,1459,Wofford
2010,W14,1285,Montana
2010,W15,1288,Morgan St
2010,W16,1190,ETSU
2010,X01,1181,Duke
2010,X02,1437,Villanova
2010,X03,1124,Baylor
2010,X04,1345,Purdue
2010,X05,1401,Texas A&M
2010,X06,1323,Notre Dame
2010,X07,1350,Richmond
2010,X08,1143,California
2010,X09,1257,Louisville
2010,X10,1388,St Mary's CA
2010,X11,1330,Old Dominion
2010,X12,1429,Utah St
2010,X13,1373,Siena
2010,X14,1358,Sam Houston St
2010,X15,1352,Robert Morris
2010,X16a,1115,Ark Pine Bluff
2010,X16b,1457,Winthrop
2010,Y01,1242,Kansas
2010,Y02,1326,Ohio St
2010,Y03,1207,Georgetown
2010,Y04,1268,Maryland
2010,Y05,1277,Michigan St
2010,Y06,1397,Tennessee
2010,Y07,1329,Oklahoma St
2010,Y08,1424,UNLV
2010,Y09,1320,Northern Iowa
2010,Y10,1210,Georgia Tech
2010,Y11,1361,San Diego St
2010,Y12,1308,New Mexico St
2010,Y13,1222,Houston
2010,Y14,1325,Ohio
2010,Y15,1364,UC Santa Barbara
2010,Y16,1250,Lehigh
2010,Z01,1393,Syracuse
2010,Z02,1243,Kansas St
2010,Z03,1338,Pittsburgh
2010,Z04,1435,Vanderbilt
2010,Z05,1139,Butler
2010,Z06,1462,Xavier
2010,Z07,1140,BYU
2010,Z08,1211,Gonzaga
2010,Z09,1199,Florida St
2010,Z10,1196,Florida
2010,Z11,1278,Minnesota
2010,Z12,1431,UTEP
2010,Z13,1293,Murray St
2010,Z14,1324,Oakland
2010,Z15,1317,North Texas
2010,Z16,1436,Vermont
2011,W01,1326,Ohio St
2011,W02,1314,North Carolina
2011,W03,1393,Syracuse
2011,W04,1246,Kentucky
2011,W05,1452,West Virginia
2011,W06,1462,Xavier
2011,W07,1449,Washington
2011,W08,1206,George Mason
2011,W09,1437,Villanova
2011,W10,1208,Georgia
2011,W11,1266,Marquette
2011,W12a,1155,Clemson
2011,W12b,1412,UAB
2011,W13,1343,Princeton
2011,W14,1232,Indiana St
2011,W15,1254,LIU Brooklyn
2011,W16a,1106,Alabama St
2011,W16b,1427,UT San Antonio
2011,X01,1181,Duke
2011,X02,1361,San Diego St
2011,X03,1163,Connecticut
2011,X04,1400,Texas
2011,X05,1112,Arizona
2011,X06,1153,Cincinnati
2011,X07,1396,Temple
2011,X08,1276,Michigan
2011,X09,1397,Tennessee
2011,X10,1336,Penn St
2011,X11,1281,Missouri
2011,X12,1272,Memphis
2011,X13,1324,Oakland
2011,X14,1137,Bucknell
2011,X15,1294,N Colorado
2011,X16,1214,Hampton
2011,Y01,1338,Pittsburgh
2011,Y02,1196,Florida
2011,Y03,1140,BYU
2011,Y04,1458,Wisconsin
2011,Y05,1243,Kansas St
2011,Y06,1385,St John's
2011,Y07,1417,UCLA
2011,Y08,1139,Butler
2011,Y09,1330,Old Dominion
2011,Y10,1277,Michigan St
2011,Y11,1211,Gonzaga
2011,Y12,1429,Utah St
2011,Y13,1125,Belmont
2011,Y14,1459,Wofford
2011,Y15,1364,UC Santa Barbara
2011,Y16a,1114,Ark Little Rock
2011,Y16b,1421,UNC Asheville
2011,Z01,1242,Kansas
2011,Z02,1323,Notre Dame
2011,Z03,1345,Purdue
2011,Z04,1257,Louisville
2011,Z05,1435,Vanderbilt
2011,Z06,1207,Georgetown
2011,Z07,1401,Texas A&M
2011,Z08,1424,UNLV
2011,Z09,1228,Illinois
2011,Z10,1199,Florida St
2011,Z11a,1425,USC
2011,Z11b,1433,VCU
2011,Z12,1350,Richmond
2011,Z13,1287,Morehead St
2011,Z14,1389,St Peter's
2011,Z15,1103,Akron
2011,Z16,1131,Boston Univ
2012,W01,1393,Syracuse
2012,W02,1326,Ohio St
2012,W03,1199,Florida St
2012,W04,1458,Wisconsin
2012,W05,1435,Vanderbilt
2012,W06,1153,Cincinnati
2012,W07,1211,Gonzaga
2012,W08,1243,Kansas St
2012,W09,1379,Southern Miss
2012,W10,1452,West Virginia
2012,W11,1400,Texas
2012,W12,1217,Harvard
2012,W13,1285,Montana
2012,W14,1382,St Bonaventure
2012,W15,1259,Loyola MD
2012,W16,1421,UNC Asheville
2012,X01,1314,North Carolina
2012,X02,1242,Kansas
2012,X03,1207,Georgetown
2012,X04,1276,Michigan
2012,X05,1396,Temple
2012,X06,1361,San Diego St
2012,X07,1388,St Mary's CA
2012,X08,1166,Creighton
2012,X09,1104,Alabama
2012,X10,1345,Purdue
2012,X11,1301,NC State
2012,X12a,1143,California
2012,X12b,1378,South Florida
2012,X13,1325,Ohio
2012,X14,1125,Belmont
2012,X15,1178,Detroit
2012,X16a,1249,Lamar
2012,X16b,1436,Vermont
2012,Y01,1246,Kentucky
2012,Y02,1181,Duke
2012,Y03,1124,Baylor
2012,Y04,1231,Indiana
2012,Y05,1455,Wichita St
2012,Y06,1424,UNLV
2012,Y07,1323,Notre Dame
2012,Y08,1235,Iowa St
2012,Y09,1163,Connecticut
2012,Y10,1462,Xavier
2012,Y11,1160,Colorado
2012,Y12,1433,VCU
2012,Y13,1308,New Mexico St
2012,Y14,1355,S Dakota St
2012,Y15,1250,Lehigh
2012,Y16a,1290,MS Valley St
2012,Y16b,1443,WKU
2012,Z01,1277,Michigan St
2012,Z02,1281,Missouri
2012,Z03,1266,Marquette
2012,Z04,1257,Louisville
2012,Z05,1307,New Mexico
2012,Z06,1293,Murray St
2012,Z07,1196,Florida
2012,Z08,1272,Memphis
2012,Z09,1387,St Louis
2012,Z10,1438,Virginia
2012,Z11,1161,Colorado St
2012,Z12,1253,Long Beach St
2012,Z13,1172,Davidson
2012,Z14a,1140,BYU
2012,Z14b,1233,Iona
2012,Z15,1313,Norfolk St
2012,Z16,1254,LIU Brooklyn
2013,W01,1231,Indiana
2013,W02,1274,Miami FL
2013,W03,1266,Marquette
2013,W04,1393,Syracuse
2013,W05,1424,UNLV
2013,W06,1139,Butler
2013,W07,1228,Illinois
2013,W08,1301,NC State
2013,W09,1396,Temple
2013,W10,1160,Colorado
2013,W11,1137,Bucknell
2013,W12,1143,California
2013,W13,1285,Montana
2013,W14,1172,Davidson
2013,W15,1334,Pacific
2013,W16a,1241,James Madison
2013,W16b,1254,LIU Brooklyn
2013,X01,1242,Kansas
2013,X02,1207,Georgetown
2013,X03,1196,Florida
2013,X04,1276,Michigan
2013,X05,1433,VCU
2013,X06,1417,UCLA
2013,X07,1361,San Diego St
2013,X08,1314,North Carolina
2013,X09,1437,Villanova
2013,X10,1328,Oklahoma
2013,X11,1278,Minnesota
2013,X12,1103,Akron
2013,X13,1355,S Dakota St
2013,X14,1322,Northwestern LA
2013,X15,1195,FGCU
2013,X16,1443,WKU
2013,Y01,1257,Louisville
2013,Y02,1181,Duke
2013,Y03,1277,Michigan St
2013,Y04,1387,St Louis
